IDNR,INTERVIEW_MODE,BROWSERNAME,BROWSERVERSION,BROWSEROS,BROWSERMOBILE,S00_SPRACHE,S01_SEX,S02,S02_AGEGRP,S031_AGGLOMERATIONSGROESSENKLASSE,S032_GEMEINDETYPOLOGIE,S033_KANTON,S034_REGIONEN,S035_STADTLAND,S036_GROSSREGIONEN,K00,F01_01,F01_02,F01_03,F02_01,F02_02,F02_03,F02_04,F02_05,F03,F04_01,F04_02,F04_03,F04_04,F04_05,F04_06,A01,A02_01,A02_02,A02_03,A02_04,A03_01,A03_02,A03_03,A03_04,A03_05,A03_06,A03_07,A03_08,A04,A05,A06,A07_01,A07_02,A07_03,A08_01,A08_02,A08_03,A08_04,A08_05,A08_06,A08_07,A08_08,A08_09,A08_09_OTH,A09_01,A09_02,A09_03,A09_04,A09_05,A09_06,A09_07,A10,A10_WNKA,A11_01,A11_02,A11_03,A11_04,A11_05,A11_06,A11_07,A11_08,A11_09,A11_98,A11_99,A12_01,A12_02,A12_03,A12_04,A12_05,A12_06,A12_07,A13_01,A13_02,A13_03,A13_04,A13_05,A13_06,A14_01,A14_02,A14_03,A14_04,A14_05,A14_06,A14_07,A14_98,A14_99,A16_01,A16_02,A16_03,A16_98,A16_99,A16_SEQUENCE,A17,A17_WNKA,A18_01,A18_02,A18_03,A18_98,A18_99,A18_SEQUENCE,A19_01,A19_02,A19_03,A19_98,A19_99,A19_SEQUENCE,A20A_01,A20A_02,A20A_03,A20A_98,A20A_99,A20A_SEQUENCE,A20B_01,A20B_02,A20B_03,A20B_98,A20B_99,A20B_SEQUENCE,A20C_01,A20C_02,A20C_03,A20C_98,A20C_99,A20C_SEQUENCE,A21,A21_TIME,A22_01,A22_02,A22_03,A22_04,A22_05,A22_98,A22_99,A22_TIME,A23_01,A23_02,A23_03,A23_04,A23_05,A23_TIME,A24_01,A24_02,A24_03,A24_04,A24_05,A24_98,A24_99,A24_TOTAL,A24_TIME,A25_01,A25_02,A25_03,A25_04,A25_98,A25_99,A25_SEQUENCE,F05A_01,F05A_02,F05A_03,F05A_04,F05A_05,F05A_06,F05B_01,F05B_02,F06,K01,K02,K03,K04,K06,K07,K07_WNKA,K08,K08_WNKA,INTERVIEWSTART,INTERVIEWENDE,DAUER,ID_Subjekt,Geschlecht,Nationalitaet,Einwohnerstatus,Zivilstand,GEBMONATJAHR,AlterZP,Gebiet,Anzahl_Personen_Haushalt,Haushaltsform
1552668,1,Firefox,109,Windows,2,1,1,40,2,4,12,19,1,1,3,1,2,2,2,3,2,2,3,3,1,7,5,6,99,7,7,12,1,1,1,4,7,7,7,4,7,4,99,5,4,6,6,1,2,2,3,4,5,5,3,4,5,4,5,"Entspricht aktuellem Wissenschaftlichen Stand - zum Beispiel keine Hitzeinseln, ...",2,2,5,4,2,1,5,,97,1,0,0,0,0,1,1,0,0,0,0,4,4,4,2,4,3,4,4,2,4,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,3;1;2,"Das Ziel sollte sein, dass möglichst alle etwas bekommen, nicht dass das Budget restlos aufgebraucht ist.",100,1,1,1,0,0,3;1;2,1,1,1,0,0,1;3;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,1;3;2,5,13,1,0,0,1,1,0,0,27,4,3,2,4,5,17,1,0,0,0,1,0,0,CHF 45000.00,30,1,1,1,1,0,0,3;4;1;2,5,5,5,5,5,5,3,1,3,12,1,1,2,1,,98,Ich fand die Fragen zum Budget-Auswahlverfahren äusserst spannend. Musste mich aber da recht eindenken um die Unterschiede zu verstehen.,100,04.02.2023 12:19,04.02.2023 12:41,1132,167747,männlich,Schweiz,Niederlassung CH,verheiratet,8.1982,40,Quellhölzli,2,Paar-/Zwei-Personenhaushalt
1552676,1,iPhone,15.4,iOS,1,1,1,32,1,4,12,19,1,1,3,2,2,2,2,3,4,3,3,2,7,4,5,99,99,5,5,2,1,1,1,2,7,7,7,4,4,1,99,6,4,98,5,1,2,1,4,5,4,3,4,4,3,2,99,,2,3,2,2,2,4,3,,97,0,1,0,0,1,0,0,0,1,0,0,4,3,2,5,4,4,2,5,4,5,3,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,3;1;2,"Es fühlen sich mehr Bürger wahrgenommen und repräsentiert, wenn ihre Meinung/Wünsche umgesetzt wurden.",100,1,1,1,0,0,3;1;2,1,1,1,0,0,1;2;3,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,3;1;2,1,59,1,1,0,0,1,0,0,47,5,4,2,2,3,35,1,0,1,1,0,0,0,CHF 50000.00,57,1,1,1,1,0,0,3;2;1;4,5,5,5,5,5,5,5,1,4,12,2,97,2,1,,98,Warum wurden keine 6er-Skalen genutzt? Eine 5er-Skala fördert massiv den „Tendenz zur Mitte“ Effekt und regt die Befragten nicht dazu an sich für eine Tendenz zu entscheiden.,100,04.02.2023 12:23,06.02.2023 15:42,1846,50540968,männlich,Deutschland,Aufenthalt B,ledig,1.1991,31,Siebenmatten,2,Paar-/Zwei-Personenhaushalt
1552694,1,iPhone,16.2,iOS,1,1,2,48,2,4,12,19,1,1,3,1,1,1,0,3,2,3,3,3,6,3,2,2,1,2,2,20,1,1,1,5,2,2,3,3,5,5,8,5,3,4,2,2,2,2,5,5,5,5,5,5,3,5,98,,3,3,3,3,3,3,3,Abschaffung und Verbot von Laubbläsern!!,100,0,1,0,1,0,0,0,0,1,0,0,4,5,5,4,4,5,4,4,3,4,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,3;1;2,,98,1,1,1,0,0,3;1;2,1,1,1,0,0,1;2;3,0,0,0,1,0,,0,0,0,1,0,,0,0,0,1,0,,2,24,1,1,0,1,1,0,0,28,3,5,3,5,4,23,1,1,0,1,0,0,0,CHF 30000.00,47,0,0,1,0,0,0,3,3,3,4,4,2,3,4,3,3,6,1,2,1,1,,98,"Die Fragen zu den Szenarien fand ich eher verwirrend, da sie so ähnlich waren",100,04.02.2023 12:35,04.02.2023 13:01,1361,126807,weiblich,Schweiz,Niederlassung CH,geschieden,7.1974,48,Goldern,1,Einzelhaushalt
1552714,1,Chrome,102,Android,1,1,2,51,2,4,12,19,1,1,3,1,2,2,2,2,2,2,2,2,6,3,0,0,99,5,2,7,1,1,1,4,5,5,5,4,5,5,10,10,4,98,98,98,2,1,4,4,4,5,4,4,4,5,99,,3,1,3,3,3,3,3,,98,1,0,0,0,0,0,0,1,1,0,0,5,5,5,5,5,5,5,5,1,3,3,3,3,1,0,0,1,1,1,0,0,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,43,1,0,0,0,0,0,0,11,5,3,3,3,3,28,1,0,1,0,0,0,0,CHF 35000.00,23,1,1,1,1,0,0,2;4;3;1,5,4,4,4,5,5,4,1,3,5,1,1,1,2,,#NULL!,,99,04.02.2023 12:49,04.02.2023 13:11,1280,195666,weiblich,Schweiz,Niederlassung CH,geschieden,8.1971,51,Ausserfeld,3,Mehrpersonen-Haushalt mit Kinder
1552716,1,Chrome,102,Android,1,1,1,51,2,4,12,19,1,1,3,1,2,2,1,3,3,3,3,2,8,3,4,3,4,3,4,22,1,1,1,3,5,5,5,4,2,2,7,6,3,5,4,2,2,1,4,4,4,4,3,3,3,3,3,,4,4,3,3,3,1,4,Stadionbau,100,0,0,1,1,0,0,0,1,0,0,0,4,4,5,4,5,5,5,4,1,3,2,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,3,,99,0,0,1,0,0,3,0,0,0,0,1,,0,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,3,4,19,0,1,0,0,0,0,0,28,2,4,2,4,1,29,0,1,0,1,0,0,0,CHF 25000.00,13,0,0,0,1,0,0,4,3,3,2,1,1,3,3,2,2,5,1,2,1,2,,#NULL!,,99,04.02.2023 12:50,04.02.2023 13:10,1218,4017334,männlich,Schweiz,Niederlassung CH,geschieden,11.1971,51,Ausserfeld,3,Mehrpersonen-Haushalt mit Kinder
1552731,1,Chrome,109,Android,1,1,2,24,1,4,12,19,1,1,3,1,2,2,2,2,2,2,3,3,6,8,8,4,6,4,4,2,1,1,1,4,99,99,0,0,0,0,9,8,3,4,5,2,2,2,4,4,4,99,4,4,4,4,99,,99,99,3,3,3,4,3,"Dass Geld in seltsame Umfragen (zwei Fragestellungen in einer Frage, Vergleiche ohne Zusammenhang...) und in das Verschicken mehrer Briefe dazu (ich habe schon den zweiten für dieselbe Umfrage bekommen) investiert wird. Da gäbe es bestimmt wichtigeres und nützlicheres.",100,1,0,0,0,0,0,1,0,1,0,0,3,3,3,3,3,3,3,4,1,4,3,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,3,Logik,100,0,0,1,0,0,3,0,0,1,0,0,3,0,0,0,0,1,,0,0,0,0,1,,0,0,0,0,1,,4,2,0,0,0,1,1,0,0,19,4,4,4,5,5,23,1,0,1,1,0,0,0,CHF 50000.00,34,0,0,0,0,0,1,,5,5,5,5,5,5,4,3,3,12,1,2,2,2,,#NULL!,"Ich wäre froh, wenn zukünftig keine Steuergelder mehr für solche Umfragen verschwendet werden würden. Ich nehme gerne an professionellen Umfragen teil, was diese leider nicht ist. Sehr seltsame Fragen.",100,04.02.2023 12:58,04.02.2023 13:26,1485,50539300,weiblich,Schweiz,Niederlassung CH,verheiratet,4.1998,24,Ausserfeld,2,Paar-/Zwei-Personenhaushalt
1552756,1,Chrome,109,Android,1,1,1,16,1,4,12,19,1,1,3,2,2,2,2,3,2,2,3,4,5,7,7,6,6,6,6,16,1,1,5,5,7,7,7,7,8,8,8,7,3,6,6,1,2,1,4,4,4,4,4,4,4,5,99,,3,3,4,2,2,2,4,,97,1,0,0,1,0,0,0,0,1,0,0,4,4,4,4,4,4,5,5,1,3,2,2,2,1,0,0,1,0,1,0,0,0,1,1,1,0,0,3;1;2,Die Meinung der Bürger ist wichtiger als ds mit dem Projekt verbundene Budget,100,1,1,1,0,0,3;1;2,1,1,1,0,0,1;3;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,4,16,1,0,0,1,0,0,0,23,4,4,3,5,3,31,1,1,0,1,0,0,0,CHF 30000.00,28,1,1,1,1,0,0,2;1;3;4,5,5,5,5,4,5,4,1,3,3,1,1,2,2,,#NULL!,,99,04.02.2023 13:13,04.02.2023 13:48,1881,4103719,männlich,Schweiz,Niederlassung CH,ledig,3.2006,16,Ausserfeld,4,Mehrpersonen-Haushalt mit Kinder
1552771,1,iPhone,16.1,iOS,1,1,2,48,2,4,12,19,1,1,3,2,2,2,2,1,1,1,1,1,0,10,0,0,4,4,4,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,99,99,99,99,99,99,99,,99,0,0,0,0,0,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,99,2,0,0,0,0,0,0,1,2,99,99,99,99,99,11,0,0,0,0,0,0,1,CHF 0.00,2,0,0,0,0,0,1,,99,99,99,99,99,99,99,99,99,99,99,99,99,2,,#NULL!,,99,04.02.2023 13:29,04.02.2023 13:37,445,4104354,weiblich,Niederlande,Niederlassung C,verheiratet,9.1974,48,Ihegi,4,Mehrpersonen-Haushalt mit Kinder
1552772,1,iPhone,16.2,iOS,1,1,2,15,1,4,12,19,1,1,3,2,2,2,2,2,1,1,2,3,10,99,99,99,99,99,7,15,1,1,1,5,8,8,8,7,7,7,10,10,3,4,5,1,1,2,2,98,4,3,98,3,3,3,99,,1,1,5,5,99,1,1,,97,1,0,0,0,1,0,0,1,0,0,0,5,5,5,5,5,5,5,4,2,5,4,4,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,,99,0,0,1,0,0,3,1,1,1,0,0,2;3;1,1,1,1,0,0,1;2;3,0,0,0,1,0,,0,0,0,0,1,,1,2,0,0,0,1,0,0,0,2,4,5,1,4,2,7,0,1,0,0,0,0,0,CHF 10000.00,1,0,1,0,0,0,0,2,3,3,4,1,3,4,5,3,3,10,1,2,2,2,,#NULL!,,99,04.02.2023 13:29,04.02.2023 13:38,498,4104865,weiblich,Schweiz,Gemeindebürger,ledig,6.2007,15,Ihegi,4,Mehrpersonen-Haushalt mit Kinder
1552773,1,,,,2,1,1,48,2,4,12,19,1,1,3,1,2,2,2,3,3,3,3,3,0,9,2,3,7,7,7,20,1,1,1,5,7,7,7,9,7,7,9,8,4,5,5,1,2,1,4,4,4,4,5,5,5,5,5,Mehr und sichere Velo weg.,3,2,4,5,5,1,4,,98,1,0,1,0,0,0,0,0,1,0,0,5,5,5,5,5,5,5,5,1,5,2,1,5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1;3,,99,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,5,43,0,1,1,0,1,0,0,35,2,5,5,1,5,100,0,1,0,0,1,0,0,CHF 50000.00,27,1,1,1,1,0,0,4;3;2;1,5,5,5,5,5,5,5,1,4,5,2,3,1,1,,97,,99,04.02.2023 13:29,04.02.2023 14:08,2040,4104470,männlich,Schweiz,Gemeindebürger,verheiratet,4.1974,48,Ihegi,4,Mehrpersonen-Haushalt mit Kinder
1552774,1,iPhone,16,iOS,1,1,1,17,1,4,12,19,1,1,3,2,0,0,0,1,1,1,2,2,99,99,99,99,99,99,99,17,1,1,1,5,99,99,99,99,99,99,10,0,4,98,98,99,99,99,98,98,98,98,98,98,98,98,98,,99,99,99,99,99,99,99,,97,0,0,0,0,0,0,0,0,0,1,0,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,5,14,0,0,0,0,1,0,0,4,3,1,1,1,5,12,0,0,0,0,0,1,0,CHF 0.00,13,0,0,0,0,1,0,,97,97,97,97,97,97,97,97,1,3,1,99,2,2,,#NULL!,,99,04.02.2023 13:29,04.02.2023 13:37,469,4104355,männlich,Schweiz,Gemeindebürger,ledig,1.2006,16,Ihegi,4,Mehrpersonen-Haushalt mit Kinder
1552826,1,Chrome,109,Windows,2,1,2,82,4,4,12,19,1,1,3,1,-2,-2,1,1,1,1,2,2,5,2,3,3,99,99,99,15,1,1,1,4,99,99,99,99,4,2,4,4,2,98,4,2,1,1,98,98,98,3,3,4,4,4,2,,99,99,99,99,99,99,99,,98,1,0,0,1,0,1,0,0,0,0,0,4,4,3,3,4,4,3,3,99,3,3,99,99,1,0,0,1,0,1,0,0,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,4,16,0,1,0,1,0,0,0,14,99,3,99,3,3,18,0,0,1,1,0,0,0,CHF 45000.00,40,0,0,0,0,1,0,,1,1,1,1,1,1,1,4,1,3,2,97,1,2,,#NULL!,,99,04.02.2023 14:09,04.02.2023 14:21,679,4105862,weiblich,Schweiz,Niederlassung CH,verheiratet,4.1941,81,Siebenmatten,2,Paar-/Zwei-Personenhaushalt
1552852,1,Chrome,109,Windows,2,2,1,34,1,4,12,19,1,1,3,2,2,2,2,3,2,2,4,4,5,2,3,8,99,9,7,1,1,1,1,4,9,9,9,1,0,0,9,7,4,6,5,2,2,1,3,5,5,5,4,4,3,5,99,,2,1,5,3,3,1,3,,97,1,0,0,1,0,1,0,0,0,0,0,5,5,5,3,5,5,5,5,1,5,1,3,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,3;1;2,In my opinion a good project has to not necessarily have the most votes but be accepted by most of the voters from an ideological standpoint. It then has the best chance of succeeding in the long term.,100,1,1,1,0,0,1;3;2,1,1,1,0,0,1;2;3,1,1,1,0,0,1;3;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,4,24,0,1,0,1,0,0,0,27,2,4,1,5,3,37,1,1,0,1,0,0,0,CHF 30000.00,27,1,1,1,1,0,0,1;4;3;2,5,5,5,5,5,5,5,4,4,13,2,97,2,1,,98,,99,04.02.2023 13:28,04.02.2023 13:50,1331,53084134,männlich,Rumänien,Aufenthalt B,verheiratet,8.1988,34,Zelgli,2,Paar-/Zwei-Personenhaushalt
1552879,1,Chrome,102,Android,1,1,2,42,2,4,12,19,1,1,3,1,2,2,2,3,3,3,3,3,6,6,7,5,3,5,5,42,2,1,3,4,5,5,6,6,5,5,10,7,4,5,5,1,2,2,5,4,5,4,4,4,5,4,4,Keine,3,4,4,4,4,1,2,,97,0,1,0,0,1,0,0,0,1,0,0,4,3,4,4,3,2,4,5,4,5,2,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,,99,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,1;2;3,1,1,1,0,0,1;3;2,1,1,1,0,0,1;2;3,1,22,1,0,1,1,0,0,0,22,5,2,4,3,3,20,1,0,1,1,0,0,0,CHF 50000.00,18,0,1,0,0,0,0,2,5,5,4,5,5,5,5,2,4,12,1,1,2,1,,98,,99,04.02.2023 14:49,04.02.2023 15:11,1170,4010417,weiblich,Schweiz,Niederlassung CH,verheiratet,1.1981,41,Ausserfeld,2,Paar-/Zwei-Personenhaushalt
1552880,1,iPhone,16.2,iOS,1,1,2,25,1,4,12,19,1,1,3,1,2,2,1,2,2,3,3,1,6,1,2,99,99,8,6,1,1,1,1,3,9,9,9,2,3,0,9,5,2,98,6,1,2,2,4,4,4,3,3,3,4,4,99,,2,1,4,1,1,1,5,laute und schnelle Autos,100,1,0,0,0,0,0,0,1,1,0,0,5,5,4,2,5,4,5,5,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,3;2;1,fair,100,1,1,1,0,0,3;2;1,1,1,1,0,0,1;2;3,0,0,0,1,0,,0,0,0,1,0,,1,1,1,0,0,3;2;1,4,22,0,1,0,1,1,0,0,18,1,3,2,5,4,35,0,0,0,0,1,0,0,CHF 40000.00,41,1,1,1,1,0,0,3;2;1;4,5,4,5,4,5,5,5,1,4,12,1,1,2,2,,#NULL!,,99,04.02.2023 14:49,04.02.2023 15:08,1100,50540111,weiblich,Schweiz,Niederlassung CH,ledig,7.1997,25,Ausserfeld,1,Einzelhaushalt
1552891,1,Chrome,109,Android,1,1,1,42,2,4,12,19,1,1,3,1,2,2,2,3,3,3,4,4,6,7,6,4,3,3,5,18,1,1,2,4,7,3,7,6,4,4,10,8,4,4,6,2,2,2,4,4,4,2,5,5,3,4,99,,2,3,2,1,2,1,4,,97,1,1,0,0,0,0,0,1,0,0,0,3,5,4,3,4,4,4,4,2,4,2,2,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1;3;2,,99,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,70,1,0,1,0,0,0,0,37,5,3,5,1,4,50,1,1,1,0,0,0,0,CHF 45000.00,56,1,1,1,1,0,0,2;3;1;4,5,4,4,5,5,5,5,2,3,5,1,1,2,1,,98,,99,04.02.2023 15:02,04.02.2023 15:51,2349,4106437,männlich,Schweiz,Niederlassung CH,verheiratet,5.1980,42,Ausserfeld,2,Paar-/Zwei-Personenhaushalt
1552911,1,,,,2,1,1,56,3,4,12,19,1,1,3,1,2,2,1,3,4,4,3,3,5,8,8,3,3,3,3,40,2,2,2,5,4,4,4,6,3,3,8,8,5,4,4,2,1,2,3,4,5,5,5,4,3,5,4,,3,2,5,3,3,2,4,"Gleichbehandlung, Chancengleichheit",100,1,0,1,0,0,1,0,0,0,0,0,4,4,4,3,4,4,5,4,4,4,1,4,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,148,1,0,1,0,0,0,0,32,4,3,3,3,3,44,1,0,1,1,0,0,0,CHF 50000.00,41,0,0,0,0,0,1,,5,5,5,4,5,4,4,2,3,99,1,2,1,2,,#NULL!,"Umfrage ist nicht vertrauenswürdig, einseitig, zu lang und mit nicht relevanten Abstimmungs - und Fangfragen ausgeführt un",100,04.02.2023 15:20,04.02.2023 16:10,2213,50523331,männlich,Schweiz,Niederlassung CH,geschieden,6.1966,56,Ausserfeld,2,Paar-/Zwei-Personenhaushalt
1552954,1,,,,2,1,1,72,3,4,12,19,1,1,3,2,-2,-2,-2,2,1,1,1,1,99,99,99,99,99,99,99,7,99,99,98,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,1,99,99,99,99,99,,99,99,99,3,99,99,99,,99,0,0,0,0,0,0,0,0,0,1,0,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,98,6,0,0,0,0,0,1,0,5,99,99,99,99,99,22,0,0,0,0,0,0,1,CHF 0.00,8,0,0,0,0,0,1,,1,1,1,1,1,1,1,99,99,99,2,3,1,2,,#NULL!,,99,04.02.2023 15:47,04.02.2023 16:04,901,14278,männlich,Italien,Niederlassung C,verheiratet,4.1951,71,Ausserfeld,2,Paar-/Zwei-Personenhaushalt
1552966,1,Chrome,108,Android,1,1,1,26,1,4,12,19,1,1,3,1,2,2,2,2,2,2,2,2,5,8,2,4,7,3,3,1,98,98,2,5,6,4,6,3,3,2,5,5,4,5,5,1,2,2,4,5,5,4,4,4,3,4,99,,3,1,4,2,2,1,4,,97,1,0,0,1,0,0,0,1,0,0,0,4,2,4,4,4,4,4,5,1,5,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,3;1;2,,99,1,1,1,0,0,3;1;2,1,1,1,0,0,1;3;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,4,15,1,0,1,1,0,0,0,20,4,1,3,5,3,27,1,0,0,1,0,0,0,CHF 20000.00,18,1,1,1,1,0,0,4;2;3;1,5,5,5,4,5,5,5,2,3,11,1,1,2,2,,#NULL!,,99,04.02.2023 15:59,04.02.2023 16:15,805,53084435,männlich,Schweiz,Niederlassung CH,ledig,12.1996,25,Siebenmatten,3,Mehrpersonen-Haushalt ohne Kinder
1552971,1,,,,2,1,1,66,3,4,12,19,1,1,3,1,-2,1,-1,2,4,3,1,2,7,6,7,7,6,6,6,25,1,5,1,3,9,7,7,6,6,6,6,7,98,5,4,1,2,98,2,4,1,4,98,98,4,2,2,,4,3,3,4,4,4,4,,98,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,3,4,4,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,98,0,1,0,0,0,2,0,0,1,0,0,3,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,2,3,3,0,1,0,0,0,0,0,3,3,4,4,5,3,8,0,0,0,1,0,0,0,CHF 15000.00,2,0,1,0,0,0,0,2,2,3,97,1,2,1,4,3,99,2,2,3,1,2,,#NULL!,,99,04.02.2023 16:02,04.02.2023 16:12,541,194888,männlich,Schweiz,Niederlassung CH,geschieden,5.1957,65,Torfeld Nord,2,Paar-/Zwei-Personenhaushalt
1553003,1,iPhone,16.2,iOS,1,1,1,32,1,4,12,19,1,1,3,1,2,1,2,3,2,2,3,3,2,2,3,99,99,5,5,5,1,1,1,5,99,99,99,4,5,4,4,6,3,5,5,2,2,1,4,4,5,4,4,4,4,4,99,,2,2,3,3,3,2,3,,97,1,1,0,0,0,0,0,1,0,0,0,4,4,4,3,3,3,3,3,99,3,2,3,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,Mehrheit,100,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,4,33,0,0,1,1,1,0,0,17,3,3,5,4,4,40,1,0,1,1,0,0,0,CHF 50000.00,13,0,0,0,1,0,0,4,5,4,5,5,5,5,5,1,3,10,1,1,1,1,,97,,99,04.02.2023 16:36,04.02.2023 16:53,997,33696,männlich,Schweiz,Niederlassung CH,ledig,6.1990,32,Gönhard,5,Mehrpersonen-Haushalt mit Kinder
1553065,1,Chrome,109,Windows,2,1,2,33,1,4,12,19,1,1,3,1,2,2,1,3,3,3,3,4,1,7,6,99,6,5,6,11,98,3,98,5,7,7,7,6,8,4,8,8,5,5,3,1,2,2,3,3,5,4,98,98,98,98,99,,2,2,4,1,1,1,5,"Miteinbeziehung von Ausländer/-innen, Geflüchteten und anderen sozial und finanziell weniger gutgestellten Personen in diversen Bereichen. Beispiel Weihnachtsmarkt-Workshops/Fondue-Chalet etc.: tolle Idee, aber alles eher auf der teureren Seite und unbezahlbar für gewisse Einwohnergruppen, somit werden sie davon ausgeschlossen.",100,0,0,0,1,1,1,0,0,0,0,0,4,5,5,3,4,4,5,5,99,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,2,23,1,1,1,1,1,0,0,42,3,5,2,4,4,45,0,1,0,0,1,0,0,CHF 50000.00,44,1,1,1,1,0,0,3;1;4;2,5,2,5,4,4,5,4,2,3,12,1,1,2,2,,#NULL!,,99,04.02.2023 17:39,04.02.2023 18:04,1333,174831,weiblich,Schweiz,Niederlassung CH,ledig,1.1990,32,Scheibenschachen,4,Mehrpersonen-Haushalt ohne Kinder
